time,theta,theta_dot,tau
67.82000000000001,0.015467980140662687,-0.0384960878431278,-0.4524135262330074
67.84,0.01458256924463413,-0.050006912209406174,-0.4221639627510028
67.86,0.0134761629638891,-0.06062660380336156,-0.3852566213879051
67.88,0.012168333624626274,-0.06986604023364705,-0.3852566213879051
67.9,0.010687444742965728,-0.07771469557705343,-0.29389262614622175
67.92,0.009062743781002712,-0.08451055016618715,-0.24087683705086368
67.94,0.007318711305950227,-0.08974570060017163,-0.18406227634234243
67.96000000000001,0.005487749836259819,-0.09312909157544125,-0.12434494358240035
67.98,0.00359941530585376,-0.0954360219539986,-0.06266661678214945
68.0,0.0016780396790403423,-0.0962884778638068,5.883256481000002e-15
68.02,-0.00023569223302611231,-0.09482891296291114,5.883256481000002e-15
68.04,-0.0021023109394229123,-0.09159646577623522,0.12434494358243928
68.06,-0.003895067917262935,-0.08751933336441887,0.18406227634232694
68.08,-0.005594992322646958,-0.08210980045050638,0.24087683705084909
68.1,-0.007165593782436523,-0.0747165870477004,0.24087683705084909
68.12,-0.008574077282367877,-0.06594985916680228,0.34227355296434187
68.14,-0.009800549903795037,-0.056610613302342655,0.3852566213878945
68.16,-0.010834782907180162,-0.04663407043615078,0.3852566213878945
68.18,-0.011658669976623494,-0.03563902896411486,0.4524135262330124
68.2,-0.012254507888027436,-0.023862211820920423,0.4755282581475797
68.22,-0.012609751479486394,-0.011574941250118202,0.49114362536434136
68.24,-0.012717013651284269,0.0009168611958451714,0.49114362536434136
68.26,-0.012575175211199347,0.013274856047939172,0.4990133642141346
68.28,-0.012188597457941508,0.025354666765346666,0.4911436253643455
68.3,-0.011560973070672883,0.03716342454183003,0.47552825814758654
68.32000000000001,-0.010700009766915309,0.04859771460755023,0.4524135262329976
68.34,-0.00961773391839284,0.059435365986256955,0.42216396275100576
68.36,-0.008330490551028073,0.06933545149533746,0.38525662138790856
68.38,-0.006858943344944413,0.07783828774578377,0.38525662138790856
68.4,-0.005227255609172634,0.08505901979610545,0.2938926261462261
68.42,-0.003465226481867198,0.09102778709933361,0.2408768370508684
68.44,-0.0016062692837673304,0.09496741155224966,0.18406227634234743
68.46000000000001,0.0003166419521281171,0.09696674225156081,0.12434494358240558
68.48,0.002271011004160373,0.09799768240138193,0.06266661678215481
68.5,0.0042311801570439934,0.09783899800555466,-4.92953622841883e-16
68.52,0.00616614312767493,0.09548887613850802,-4.92953622841883e-16
68.54,0.008038082402788436,0.09123786215314832,-0.12434494358243406
68.56,0.009810718806427539,0.08548667165039835,-0.18406227634234834
68.58,0.01145345300362683,0.07867968119812702,-0.24087683705084437
68.60000000000001,0.012946821794293666,0.07061962095397575,-0.2938926261462499
68.62,0.014266525185614755,0.06106294491632916,-0.3422735529643587
68.64,0.015384724648183946,0.05027984877515148,-0.3852566213878911
68.66,0.016276730258773162,0.038832062533657695,-0.3852566213878911
68.68,0.0169323590907766,0.026692138418243375,-0.4524135262330101
68.7,0.01733926231627022,0.013871677717601186,-0.47552825814757804
68.72,0.017486008895263284,0.0006512849689021966,-0.49114362536434036
68.74,0.01736651318003782,-0.012640574310361094,-0.49114362536434036
68.76,0.01698206787460839,-0.02580993835727006,-0.49901336421413495
68.78,0.01633661670675952,-0.03862590305218119,-0.4911436253643465
68.8,0.015439234715988306,-0.05094425767808008,-0.4755282581475794
68.82000000000001,0.01430199833536017,-0.06253499540300929,-0.4524135262329999
68.84,0.012937818804291042,-0.07348306459340398,-0.42216396275100865
68.86,0.011362018922788316,-0.08391011205128394,-0.3852566213878939
68.88,0.009590750093076413,-0.09344723651715506,-0.3852566213878939
68.9,0.007641450557399993,-0.10139361163662167,-0.29389262614623046
68.92,0.005543415418148678,-0.10810923818902374,-0.24087683705084822
68.94,0.0033349371639707134,-0.11273877372623385,-0.18406227634235245
68.96000000000001,0.0010536897726577139,-0.11507831313336575,-0.1243449435824108
68.98,-0.0012632271980921443,-0.11617238250839794,-0.06266661678216015
69.0,-0.0035866120447101374,-0.11599246987764615,-4.897349235316236e-15
69.02,-0.005884144486046071,-0.11360297721490983,-4.897349235316236e-15
69.04,-0.008117518407372747,-0.10927583240810378,0.12434494358242884
69.06,-0.01024991891050221,-0.10338409550400535,0.18406227634234335
69.08,-0.012249256805759072,-0.09621219463250087,0.24087683705083965
69.10000000000001,-0.014094173971052252,-0.08784731033096227,0.2938926261462455
69.12,-0.015761125976642195,-0.07864468971647826,0.34227355296435474
69.14,-0.017230157809065484,-0.06845567322068438,0.38525662138788763
69.16,-0.018483467394577062,-0.05676954450833413,0.38525662138788763
69.18,-0.01949485361834012,-0.044182101876483706,0.45241352623301995
69.2,-0.020248560952840937,-0.031087403249980487,0.4755282581475764
69.22,-0.020734702932421214,-0.017578261324501354,0.4911436253643447
69.24,-0.02094663585835422,-0.003613138358157952,0.4911436253643447
69.26,-0.020877924389935822,0.01045848513112689,0.4990133642141353
69.28,-0.020531482916650478,0.024199784118714013,0.4911436253643475
69.3,-0.019914131654185385,0.037448926942029066,0.47552825814758104
69.32000000000001,-0.019035338819223882,0.050303939247391134,0.4524135262330022
69.34,-0.017906751348564225,0.06243049064782333,0.42216396275101153
69.36,-0.0165424886540278,0.07364833362614732,0.38525662138789735
69.38,-0.014960697722782018,0.08401877522572126,0.38525662138789735
69.4,-0.013183649792529934,0.09336928742494718,0.2938926261462348
69.42,-0.011237740351515446,0.10129350713724504,0.24087683705085294
69.44,-0.00915348913851569,0.10715123621109301,0.18406227634235744
69.46000000000001,-0.006970669054374304,0.1110720829573013,0.12434494358241602
69.48,-0.004725596074274129,0.1134245970507848,0.06266661678213731
69.5,-0.0024494056441002306,0.11379526386315313,1.0287652093474354e-14
69.52,-0.0001806260493339481,0.11233715471440021,1.0287652093474354e-14
69.54,0.0020409129064575433,0.10963746344228173,-0.12434494358245114
69.56,0.004192780507065451,0.10549230387530613,-0.18406227634233832
69.58,0.006245781817282973,0.09950270344114469,-0.2408768370508349
69.60000000000001,0.008165316541618901,0.09185612588493475,-0.2938926261462412
69.62,0.009917281380468922,0.08318497584330076,-0.3422735529643508
69.64,0.011484454539153392,0.073475705565481,-0.3852566213878842
69.66,0.012846682929474896,0.06256847584648635,-0.3852566213878842
69.68,0.01398257819049845,0.050674083579214754,-0.4524135262330176
69.7,0.014873020825566456,0.038268469110319246,-0.4755282581475747
