time,theta,theta_dot,tau
11.639999999999965,0.010182347568483732,0.3255511978782682,-0.34227355296434564
11.659999999999965,0.016568579500715115,0.3128842855723596,-0.38525662138789324
11.666666666666668,0.016568579500715115,0.3128842855723596,-0.4221639627510081
11.686666666666667,0.022674498201072257,0.29753353493572926,-0.45241352623300857
11.706666666666667,0.028457170471677732,0.28057292024985675,-0.4755282581475769
11.726666666666667,0.03388663550959716,0.2622266963891065,-0.491143625364345
11.746666666666666,0.03893752356739007,0.24272954418181839,-0.4990133642141358
11.766666666666666,0.04358923062191727,0.22232318564745998,-0.49901336421413606
11.786666666666665,0.0478260246361977,0.20125293052187215,-0.4911436253643445
11.806666666666665,0.05163708257088749,0.17976420704719925,-0.47552825814757615
11.826666666666664,0.05501645836067973,0.15809912988786826,-0.4524135262330105
11.846666666666664,0.0579629831192008,0.1364931571096904,-0.4221639627510068
11.866666666666664,0.060480099857943274,0.11517188645730414,-0.38525662138789624
11.886666666666663,0.0625756359852729,0.09434803872496436,-0.34227355296434386
11.906666666666663,0.06426151777627113,0.07421867288272209,-0.2938926261462392
11.926666666666662,0.06555343185979057,0.05496267384552045,-0.2408768370508577
11.946666666666662,0.06647043954334421,0.036738549413062094,-0.18406227634234265
11.966666666666661,0.06703455047824114,0.019682568025048686,-0.12434494358242812
11.986666666666661,0.06727026274691819,0.003907263636527714,-0.0626666167821497
12.00666666666666,0.06720407692442083,-0.01049967170731328,-1.4695761589768238e-15
12.02666666666666,0.06686399200941073,-0.023476093036678348,0.06266661678214679
12.04666666666666,0.066278991372363,-0.0349856970841954,0.12434494358243216
12.06666666666666,0.06547852693094774,-0.04501790442770855,0.18406227634233993
12.086666666666659,0.06449200977659196,-0.05358733367258392,0.24087683705085508
12.106666666666658,0.06334831529838021,-0.06073287853001798,0.2938926261462368
12.126666666666658,0.06207531057902065,-0.06651640486002652,0.34227355296434686
12.146666666666658,0.060699411435455895,-0.07102109069200599,0.38525662138789435
12.166666666666657,0.05924517596029635,-0.07434943782732274,0.4221639627510052
12.186666666666657,0.0577349407964454,-0.07662098877380832,0.4524135262330093
12.206666666666656,0.056188505655856626,-0.07796978737564837,0.47552825814757743
12.226666666666656,0.054622870785725516,-0.07854162550673899,0.49114362536434397
12.246666666666655,0.053052031204429646,-0.07849112152408715,0.4990133642141359
12.266666666666655,0.05148683058927608,-0.07797867877472084,0.49901336421413595
12.286666666666655,0.049934876713661897,-0.07716737427189296,0.49114362536434425
12.306666666666654,0.04840051931839901,-0.07621982867442734,0.4755282581475756
12.326666666666654,0.04688489027695013,-0.07529510890083635,0.4524135262330098
12.346666666666653,0.0453860048936046,-0.07454571408504028,0.42216396275100965
12.366666666666653,0.04389892217353533,-0.07411469414441156,0.3852566213878951
12.386666666666653,0.042415960940208434,-0.0741329480079062,0.3422735529643426
12.406666666666652,0.04092696776413665,-0.07471674557929285,0.2938926261462378
12.426666666666652,0.03941963182198658,-0.07596551383688484,0.24087683705085616
12.446666666666651,0.03787984103998893,-0.07795992315663659,0.18406227634234107
12.46666666666665,0.03629207320258378,-0.0807603050598523,0.12434494358242647
12.48666666666665,0.03463981513689474,-0.08440542720871491,0.06266661678215504
12.50666666666665,0.03290600262495693,-0.08891164568847879,-2.45548340466059e-16
12.52666666666665,0.03107347335582672,-0.09427244851664407,-0.0626666167821485
12.546666666666649,0.029125425014094507,-0.10045839800341236,-0.12434494358242694
12.566666666666649,0.027045870513254987,-0.10741747315385443,-0.1840622763423415
12.586666666666648,0.024820082423209655,-0.11507580685146801,-0.2408768370508566
12.606666666666648,0.02243501881020952,-0.12333880619594308,-0.29389262614623246
12.626666666666647,0.01987972300212184,-0.13209263818400946,-0.342273552964343
12.646666666666647,0.01714569020740192,-0.1412060570171362,-0.38525662138789546
12.666666666666647,0.014227194446074594,-0.15053254378509517,-0.42216396275100615
12.686666666666646,0.011121569887110236,-0.1599127241959567,-0.45241352623301
12.706666666666646,0.007829441418893574,-0.16917702548034197,-0.47552825814757793
12.726666666666645,0.0043549000965947895,-0.17814852966259526,-0.4911436253643443
12.746666666666645,0.0007056199993717119,-0.18664597712745534,-0.4990133642141355
12.766666666666644,-0.0031070860221238117,-0.19448687187581956,-0.49901336421413583
12.786666666666644,-0.007068273239972555,-0.20149063806746384,-0.4911436253643439
12.806666666666644,-0.011159435090857353,-0.20748177656101038,-0.47552825814757727
12.826666666666643,-0.015358635857333179,-0.21229296988675192,-0.45241352623300907
12.846666666666643,-0.01964070444207075,-0.21576808490866256,-0.42216396275100876
12.866666666666642,-0.023977486696654428,-0.2177650238693187,-0.38525662138789857
12.886666666666642,-0.02833815280061494,-0.21815837686120892,-0.34227355296434137
12.906666666666641,-0.03268955527830647,-0.21684183186099631,-0.2938926261462364
12.926666666666641,-0.03699663240192659,-0.21373030228454296,-0.24087683705086088
12.94666666666664,-0.04122285097275246,-0.20876173650313887,-0.18406227634233946
12.96666666666664,-0.04533068181200017,-0.20189857882911622,-0.1243449435824248
12.98666666666664,-0.04928210073843389,-0.1931288570438267,-0.06266661678215335
13.00666666666664,-0.053039107370925515,-0.18246687750507662,1.9606728399089416e-15
13.026666666666639,-0.056564253777530896,-0.16995351512954146,0.06266661678215019
13.046666666666638,-0.05982117480309518,-0.15565609198894734,0.1243449435824286
13.066666666666638,-0.06277511184750906,-0.1396678447758877,0.1840622763423365
13.086666666666638,-0.06539342193688195,-0.12210698787641268,0.2408768370508581
13.106666666666637,-0.06764606412829519,-0.10311538512637698,0.29389262614623385
13.126666666666637,-0.06950605561161673,-0.08285684942775932,0.3422735529643442
